rank,fragment_id,fragment_smiles,pathogen_count,total_compounds,total_tp,total_tn,overall_avg_attribution,overall_max_attribution,avg_activity_rate_percent,SA_compounds,SA_tp,SA_tn,SA_avg_attr,SA_activity_pct,EC_compounds,EC_tp,EC_tn,EC_avg_attr,EC_activity_pct,CA_compounds,CA_tp,CA_tn,CA_avg_attr,CA_activity_pct,SA_example_id,SA_example_smiles,SA_example_target,SA_example_attr,SA_example_pred,SA_example_mw,EC_example_id,EC_example_smiles,EC_example_target,EC_example_attr,EC_example_pred,EC_example_mw,CA_example_id,CA_example_smiles,CA_example_target,CA_example_attr,CA_example_pred,CA_example_mw
620,29061,N-NC1=CC=CC=C1,3,13,13,0,0.2709,0.3438,100.0,4,4,0,0.296,100.0,5,5,0,0.319,100.0,4,4,0,0.198,100.0,CHEMBL4483641,ClC1=CC=C(C2=NN(C3=CC=CC=C3)C=C2C2=C3CC4=CC=CC=C4C3=NN2C2=CC=CC=C2)C=C1,1,0.314,0.885,485.0,CHEMBL4483641,ClC1=CC=C(C2=NN(C3=CC=CC=C3)C=C2C2=C3CC4=CC=CC=C4C3=NN2C2=CC=CC=C2)C=C1,1,0.344,0.886,485.0,CHEMBL4450295,O=[N+]([O-])C1=CC=C(C2=NN(C3=CC=CC=C3)C=C2C2=C3CC4=CC=CC=C4C3=NN2C2=CC=CC=C2)C=C1,1,0.261,0.955,495.5
621,12581,O=C1CSCN1C1=CC=C(F)C=C1,3,13,13,0,0.2703,0.3224,100.0,5,5,0,0.294,100.0,5,5,0,0.29,100.0,3,3,0,0.227,100.0,CHEMBL2148057,CC1=C(C2SCC(=O)N2C2=CC=C(F)C=C2)SC(C2=CC=CC=C2)=N1,1,0.322,0.918,370.5,CHEMBL2148063,CC1=C(C2SCC(=O)N2C2=CC=C(F)C=C2)SC(C2=CC=C(Cl)C=C2)=N1,1,0.322,0.918,404.9,CHEMBL2148069,CC1=C(C2SCC(=O)N2C2=CC=C(F)C=C2)SC(CC2=CC=C(Cl)C=C2)=N1,1,0.274,0.983,418.9
622,82435,O=C1CSCN1C1=CC=C(Cl)C=C1,3,13,13,0,0.2701,0.3379,100.0,5,5,0,0.279,100.0,5,5,0,0.309,100.0,3,3,0,0.223,100.0,CHEMBL2148067,CC1=C(C2SCC(=O)N2C2=CC=C(Cl)C=C2)SC(CC2=CC=C(Cl)C=C2)=N1,1,0.33,0.974,435.4,CHEMBL2148061,CC1=C(C2SCC(=O)N2C2=CC=C(Cl)C=C2)SC(C2=CC=C(Cl)C=C2)=N1,1,0.338,0.908,421.4,CHEMBL2148067,CC1=C(C2SCC(=O)N2C2=CC=C(Cl)C=C2)SC(CC2=CC=C(Cl)C=C2)=N1,1,0.276,0.983,435.4
623,8811,O=CNNS(=O)(=O)C1=CC=CC=C1,3,13,13,0,0.2503,0.3808,100.0,4,4,0,0.337,100.0,5,5,0,0.246,100.0,4,4,0,0.168,100.0,CHEMBL5283940,CSC1=CC=C(C2CC(C3=CC=CC=C3)=NN2C(=O)NNS(=O)(=O)C2=CC=CC=C2)C=C1,1,0.381,0.949,466.6,CHEMBL5270711,O=C(NNS(=O)(=O)C1=CC=CC=C1)N1N=C(C2=CC=CC=C2)CC1C1=CC=C(Cl)C=C1,1,0.276,0.967,454.9,CHEMBL5269924,O=C(NNS(=O)(=O)C1=CC=CC=C1)N1N=C(C2=CC=CC=C2)CC1C1=CC=CC=C1,1,0.215,0.964,420.5
624,33402,CC1=CC2=C(C=C1C)NC=N2,3,13,13,0,0.245,0.312,100.0,5,5,0,0.226,100.0,4,4,0,0.221,100.0,4,4,0,0.288,100.0,CHEMBL241961,CC1=CC2=C(C=C1C)NC(C1=CC=C(O)C(C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)C(C)C)=C1)=N2,1,0.276,0.959,523.6,CHEMBL244893,CC1=CC2=C(C=C1C)NC(C1=CC=C(C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)O)C=C1)=N2,1,0.239,0.771,436.5,CHEMBL439017,CC1=CC2=C(C=C1C)NC(C1=CC=C(C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CC3=CC=C(O)C=C3)C(=O)O)C=C1)=N2,1,0.312,0.709,566.6
625,19889,C=C/C(=O)C1=CC=CS1,3,13,13,0,0.2393,0.3476,100.0,7,7,0,0.151,100.0,3,3,0,0.34,100.0,3,3,0,0.226,100.0,CHEMBL3609424,COC1=CC=C(C2=CSC(/N=C/C3=CC(/C=C/C(=O)C4=CC=CS4)=CC(C(C)(C)C)=C3O)=N2)C=C1OC,1,0.166,0.978,532.7,CHEMBL4450538,CC1=CC=C2C=C(/C=C/C(=O)C3=CC=CS3)C3=NN=NN3C2=C1,1,0.348,0.864,320.4,CHEMBL4450538,CC1=CC=C2C=C(/C=C/C(=O)C3=CC=CS3)C3=NN=NN3C2=C1,1,0.298,0.98,320.4
626,2984,N=C(N)C1=CC=CC=C1,3,14,13,1,0.2344,0.3248,93.33,5,5,0,0.242,100.0,4,4,0,0.294,100.0,5,4,1,0.168,80.0,CHEMBL2260582,N=C(N)C1=CC=C(C2=CC=C(C3=CC=CO3)O2)C=C1,1,0.325,0.682,252.3,CHEMBL2260587,N=C(N)C1=CC=C(C2=CC=C(C3=CC=CS3)O2)C=C1,1,0.308,0.68,268.3,CS000066606,N=C(N)c1ccc(-c2ccc(C(=O)Nc3ccccc3Oc3ccc(F)cc3)cc2)cc1,0,0.315,0.129,425.5
627,39418,C=C/C(=O)C1=CC=C(Br)C=C1,3,15,13,2,0.2257,0.3808,86.67,3,3,0,0.184,100.0,5,3,2,0.279,60.0,7,7,0,0.214,100.0,CS000191036,O=C(/C=C/c1ccc(N2CCOCC2)o1)c1ccc(Br)cc1,1,0.325,0.739,362.2,CHEMBL4087519,O=C(/C=C/C1=CN=C2C=CC=CC2=N1)C1=CC=C(Br)C=C1,1,0.381,0.867,339.2,CHEMBL4165505,O=C(/C=C/C1=C2C=CC=CC2=CC=C1OCC1=CN(C2=CC=CC(C(F)(F)F)=C2)N=N1)C1=CC=C(Br)C=C1,1,0.261,0.98,578.4
628,33012,NN1C=NNC1=S,3,14,13,1,0.1887,0.2623,95.24,4,4,0,0.235,100.0,7,6,1,0.208,85.71,3,3,0,0.123,100.0,CHEMBL4531591,CCCCCCCCCCCCCCN1N=NC(C2=NNC(=S)N2N)=C1C1=NNC(=S)N1N,1,0.262,0.911,493.7,CHEMBL1957748,COC1=CC=C(Br)C(C2=NNC(=S)N2N)=C1,1,0.261,0.765,301.2,CHEMBL4777151,CCCCCCCCN1N=NC(C2=NNC(=S)N2N)=C1C1=NNC(=S)N1N,1,0.144,0.945,409.5
629,36433,N-C-N-CNC1=CC=C(F)C(Cl)=C1,3,12,12,0,0.3694,0.3808,100.0,5,5,0,0.369,100.0,4,4,0,0.358,100.0,3,3,0,0.381,100.0,CHEMBL3128126,CC1=CC=C(C2=NN=C3SC(C4=C(C)C5=C(NC6=CC=C(F)C(Cl)=C6)N=CN=C5[Se]4)=NN23)C=C1,1,0.381,0.825,554.9,CHEMBL3128128,CC1=C(C2=NN3C(C4=CC=C(O)C=C4)=NN=C3S2)[Se]C2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C12,1,0.375,0.872,556.9,CHEMBL3128128,CC1=C(C2=NN3C(C4=CC=C(O)C=C4)=NN=C3S2)[Se]C2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C12,1,0.381,0.599,556.9
630,16043,ClC1=CC=C(C2=NC=NO2)C=C1,3,14,12,2,0.3575,0.3808,86.67,4,4,0,0.358,100.0,5,4,1,0.367,80.0,5,4,1,0.347,80.0,CHEMBL2408369,ClC1=CC=C(C2=NC(C3CC(C4=CC=CC=C4)=NN3C3=CC=CC=C3)=NO2)C=C1,1,0.378,0.974,400.9,CHEMBL2408369,ClC1=CC=C(C2=NC(C3CC(C4=CC=CC=C4)=NN3C3=CC=CC=C3)=NO2)C=C1,1,0.381,0.958,400.9,CHEMBL1762195,CCC(=O)N1CCC(N2C=C(C3=NOC(C4=CC=C(Cl)C=C4)=N3)N=N2)CC1,1,0.381,0.657,386.8
631,36202,C-C(Cl)-C(OCC)-C,3,12,12,0,0.3497,0.3808,100.0,4,4,0,0.343,100.0,4,4,0,0.363,100.0,4,4,0,0.343,100.0,CHEMBL471944,CCOC1=CC2=C(C=C1Cl)N=C(C1=CC=C(OC(C)=O)C=C1)N2C1CCCC1,1,0.374,0.606,398.9,CHEMBL471944,CCOC1=CC2=C(C=C1Cl)N=C(C1=CC=C(OC(C)=O)C=C1)N2C1CCCC1,1,0.381,0.862,398.9,CHEMBL472626,CCOC1=CC2=C(C=C1Cl)N=C(C1=CC=C(Cl)C=C1)N2C1CCCC1,1,0.367,0.97,375.3
632,67174,COC1=CC=C(OC)C(/C=N/NC=O)=C1,3,12,12,0,0.3429,0.3808,100.0,4,4,0,0.319,100.0,4,4,0,0.329,100.0,4,4,0,0.381,100.0,CHEMBL4162749,COC1=CC=C(OC)C(/C=N/NC(=O)C2=CC=C(C3=CC=C(Cl)C=C3)N=C2C)=C1,1,0.35,0.92,409.9,CHEMBL4162749,COC1=CC=C(OC)C(/C=N/NC(=O)C2=CC=C(C3=CC=C(Cl)C=C3)N=C2C)=C1,1,0.35,0.755,409.9,CHEMBL4162749,COC1=CC=C(OC)C(/C=N/NC(=O)C2=CC=C(C3=CC=C(Cl)C=C3)N=C2C)=C1,1,0.381,0.879,409.9
633,3974,CC-NC,3,13,12,1,0.3379,0.3808,93.33,4,4,0,0.333,100.0,4,4,0,0.352,100.0,5,4,1,0.329,80.0,CHEMBL2298094,CC1=C(CNC(=O)CCC2=CN(C)C3=CC=C(Cl)C=C23)C2=CC(OC(F)(F)F)=CC=C2N1C,1,0.335,0.948,477.9,CHEMBL2298094,CC1=C(CNC(=O)CCC2=CN(C)C3=CC=C(Cl)C=C23)C2=CC(OC(F)(F)F)=CC=C2N1C,1,0.354,0.891,477.9,CHEMBL2298091,CC1=C(CNC(=O)CCC2=CNC3=CC=C(Cl)C=C23)C2=CC(OC(F)(F)F)=CC=C2N1C,1,0.381,0.853,463.9
634,31924,CC1=CC=C(/C=N/NC=O)C=C1,3,14,12,2,0.3377,0.3808,83.33,6,6,0,0.341,100.0,4,3,1,0.314,75.0,4,3,1,0.358,75.0,CHEMBL1911481,CC1=CC=C(/C=N/NC(=O)C2=CN=C3C(C(F)(F)F)=CC=CC3=C2O)C=C1,1,0.381,0.983,373.3,CHEMBL1911481,CC1=CC=C(/C=N/NC(=O)C2=CN=C3C(C(F)(F)F)=CC=CC3=C2O)C=C1,1,0.381,0.954,373.3,CHEMBL3402905,CCCN1C(C2=CC=C(Cl)C=C2Cl)=NC2=CC(C(=O)N/N=C/C3=CC=C(C)C=C3)=CC=C21,1,0.381,0.895,465.4
635,129648,C=N/NC(=O)CSC1=NC2=CC=CC=C2O1,3,12,12,0,0.3356,0.3808,100.0,4,4,0,0.362,100.0,4,4,0,0.288,100.0,4,4,0,0.356,100.0,CHEMBL2331930,CSC1=CC=C(C2=NNC=C2/C=N/NC(=O)CSC2=NC3=CC=CC=C3O2)C=C1,1,0.381,0.815,423.5,CHEMBL2331929,O=C(CSC1=NC2=CC=CC=C2O1)N/N=C/C1=CNN=C1C1=CC=C(Cl)C=C1Cl,1,0.377,0.869,446.3,CHEMBL2331929,O=C(CSC1=NC2=CC=CC=C2O1)N/N=C/C1=CNN=C1C1=CC=C(Cl)C=C1Cl,1,0.381,0.811,446.3
636,56767,CC1CCN(C)CC1,3,14,12,2,0.3321,0.3808,88.89,4,4,0,0.33,100.0,6,4,2,0.294,66.67,4,4,0,0.372,100.0,CS000362083,CC1CCN(CN2C(=O)/C(=C\c3ccccc3Cl)SC2=S)CC1,1,0.343,0.6,366.9,CHEMBL2376523,CCN1C(C2=CC=CS2)=NN(CN2CCC(C)CC2)C1=S,1,0.381,0.931,322.5,CS000040133,CC1CCN(Cn2nc(-c3ccc(F)cc3)oc2=S)CC1,1,0.381,0.949,307.4
637,22744,O=CN/N=C/C1=CC=C(F)C=C1,3,13,12,1,0.3245,0.3808,93.33,5,5,0,0.306,100.0,5,4,1,0.288,80.0,3,3,0,0.379,100.0,CHEMBL3794431,NC1=C(C(=O)N/N=C/C2=CC=C(F)C=C2)NN=C1C1=CC=C(Cl)C=C1,1,0.368,0.969,357.8,CHEMBL3794431,NC1=C(C(=O)N/N=C/C2=CC=C(F)C=C2)NN=C1C1=CC=C(Cl)C=C1,1,0.351,0.912,357.8,CHEMBL4176663,O=C(N/N=C/C1=CC=C(F)C=C1)C1=CNC2=CC=C(Cl)C=C2C1=O,1,0.381,0.922,343.7
638,29003,CCCCN1C(=O)C2=CC=CC=C2C1=O,3,13,12,1,0.3237,0.3772,93.33,4,4,0,0.29,100.0,5,4,1,0.329,80.0,4,4,0,0.352,100.0,CHEMBL2382229,CC1=CC=C2C(=C1)C(=O)C=C(C(F)(F)F)N2CCCCN1C(=O)C2=CC=CC=C2C1=O,1,0.309,0.95,428.4,CHEMBL2382228,O=C1C2=CC=CC=C2C(=O)N1CCCCN1C(C(F)(F)F)=CC(=O)C2=CC(F)=CC=C21,1,0.377,0.739,432.4,CHEMBL2382227,O=C1C2=CC=CC=C2C(=O)N1CCCCN1C(C(F)(F)F)=CC(=O)C2=CC=CC=C21,1,0.364,0.926,414.4
639,47001,COC1=CC(OC)=C(C=O)C(=C1)O,3,13,12,1,0.3019,0.3704,93.33,5,4,1,0.283,80.0,5,5,0,0.311,100.0,3,3,0,0.311,100.0,CHEMBL1170971,CCN1CCN(CC2(CN3CCN(CC)CC3)OC3=CC(OC)=CC(OC)=C3C2=O)CC1,1,0.37,0.804,446.6,CHEMBL1170759,COC1=CC(OC)=C2C(=O)C(CN3CCN(C)CC3)(CN3CCN(C)CC3)OC2=C1,1,0.337,0.907,418.5,CHEMBL1170971,CCN1CCN(CC2(CN3CCN(CC)CC3)OC3=CC(OC)=CC(OC)=C3C2=O)CC1,1,0.332,0.827,446.6
640,4953,CC(C1=CC=C(F)C=C1)N,3,12,12,0,0.2939,0.3808,100.0,5,5,0,0.23,100.0,3,3,0,0.274,100.0,4,4,0,0.378,100.0,CHEMBL574300,CCOC(=O)CC1=CSC(N/N=C2\CC(C3=CC=C(F)C=C3)NC(C3=CC=C(F)C=C3)C2C)=N1,1,0.325,0.923,484.6,CHEMBL603444,O=C1CNC(=S)N1N=C1CC(C2=CC=C(F)C=C2)NC(C2=CC=C(F)C=C2)C1,1,0.294,0.927,400.5,CHEMBL603444,O=C1CNC(=S)N1N=C1CC(C2=CC=C(F)C=C2)NC(C2=CC=C(F)C=C2)C1,1,0.381,0.987,400.5
641,24683,CC-CO,3,14,12,2,0.2913,0.3808,88.89,5,5,0,0.3,100.0,3,3,0,0.27,100.0,6,4,2,0.304,66.67,CHEMBL236921,CO[C@H]1/C=C/O[C@@]2(C)OC3=C(C)C(O)=C4C(=O)C(=CC(=O)C4=C3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1,0.374,0.939,695.8,CHEMBL74380,COC1/C=C/OC2(C)OC3=C(C)C(O)=C4C(=O)C(=CC(=O)C4=C3C2=O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,1,0.38,0.667,695.8,CHEMBL1668944,COC(=O)C1=C(N)OC2=C1C(C)=C(O)C1=NC=CC=C12,1,0.381,0.973,272.3
642,78871,CC1=CC=C(N)C=C1C,3,17,12,5,0.2905,0.3808,74.29,5,5,0,0.323,100.0,5,4,1,0.318,80.0,7,3,4,0.23,42.86,CHEMBL204016,CC1=CC=C(NC2=CC(=O)N(CCCCN3CCN(C4=CC5=C(C=C4F)C(=O)C(C(=O)O)=CN5C4CC4)CC3)C(=O)N2)C=C1C,1,0.381,0.955,616.7,CHEMBL4093681,CC1=CC=C(NC2=C3OC4=CC=CC=C4C3=[N+](C)C3=CC=CC=C23)C=C1C,1,0.374,0.969,353.4,CHEMBL248294,CC1=CC=C(NC2=CC(=O)C3=CN=NC=C3C2=O)C=C1C,1,0.381,0.956,279.3
643,88553,CC(=O)N1NC(N)=CC1=O,3,12,12,0,0.2853,0.3317,100.0,4,4,0,0.313,100.0,4,4,0,0.266,100.0,4,4,0,0.276,100.0,CHEMBL5276540,COC1=CC=C(N/N=C2\C(=O)N(CC(=O)N3NC(N)=CC3=O)N=C2C(F)(F)F)C=C1,1,0.332,0.916,425.3,CHEMBL5285298,CCOC1=CC=C(N/N=C2\C(=O)N(CC(=O)N3NC(N)=CC3=O)N=C2C(F)(F)F)C=C1,1,0.301,0.955,439.4,CHEMBL5280263,NC1=CC(=O)N(C(=O)CN2N=C(C(F)(F)F)/C(=N/NC3=CC=C(Br)C=C3)C2=O)N1,1,0.281,0.973,474.2
644,9669,NCC1=CC=CC(F)=C1,3,12,12,0,0.2829,0.3528,100.0,4,4,0,0.289,100.0,5,5,0,0.213,100.0,3,3,0,0.346,100.0,CHEMBL1075898,FC1=CC=CC(C2CC(C3=CC=CC(F)=C3)C3C(=NOCC4=CC=CC=C4)C2C(C2=CC=CC(F)=C2)NC3C2=CC=CC(F)=C2)=C1,1,0.338,0.84,620.7,CHEMBL1668196,FC1=CC=CC(CNC2CCCCC2NCC2=CC=CC(F)=C2)=C1,1,0.282,0.934,330.4,CHEMBL1080357,FC1=CC=CC(C2NC(C3=CC=CC(F)=C3)C3CCCC2C3=NOCC2=CC=CC=C2)=C1,1,0.353,0.962,432.5
645,29004,O=C-C-C(C(F)(F)F)-NCCCCN1C(=O)C2=CC=CC=C2C1=O,3,12,12,0,0.2564,0.293,100.0,4,4,0,0.206,100.0,4,4,0,0.282,100.0,4,4,0,0.281,100.0,CHEMBL2382230,COC1=CC=C2C(=C1)C(=O)C=C(C(F)(F)F)N2CCCCN1C(=O)C2=CC=CC=C2C1=O,1,0.215,0.96,444.4,CHEMBL2382228,O=C1C2=CC=CC=C2C(=O)N1CCCCN1C(C(F)(F)F)=CC(=O)C2=CC(F)=CC=C21,1,0.287,0.739,432.4,CHEMBL2382228,O=C1C2=CC=CC=C2C(=O)N1CCCCN1C(C(F)(F)F)=CC(=O)C2=CC(F)=CC=C21,1,0.293,0.976,432.4
646,11634,COC1=CC=C(C=O)C=C1,3,15,12,3,0.2555,0.3808,88.89,9,6,3,0.271,66.67,3,3,0,0.268,100.0,3,3,0,0.228,100.0,CHEMBL3604982,CCOC(=O)C1=C(COC2=CC=C(C=O)C=C2)N(C2=CC=CC=C2)N=C1C1=CC=CC=C1,1,0.381,0.868,426.5,CHEMBL3604982,CCOC(=O)C1=C(COC2=CC=C(C=O)C=C2)N(C2=CC=CC=C2)N=C1C1=CC=CC=C1,1,0.381,0.847,426.5,CHEMBL4878196,COC1=CC=C(C(=O)C(CN2C=CN=C2)NC(=O)C2=CC=C(C3=CC=C(Cl)C=C3)S2)C=C1,1,0.283,0.899,466.0
647,42577,NC(=S)NC(=O)N1CCOCC1,3,12,12,0,0.2387,0.3808,100.0,4,4,0,0.196,100.0,4,4,0,0.14,100.0,4,4,0,0.38,100.0,CHEMBL1094962,O=C(NC(=S)NC1=NC2=CC(Br)=CC=C2S1)N1CCOCC1,1,0.267,0.897,401.3,CHEMBL1096884,NC1=CC=C2SC(NC(=S)NC(=O)N3CCOCC3)=NC2=C1,1,0.149,0.69,337.4,CHEMBL1094962,O=C(NC(=S)NC1=NC2=CC(Br)=CC=C2S1)N1CCOCC1,1,0.381,0.829,401.3
648,80513,CC1=CC=C([N+]2=NOC([O-])=C2C(=O)CS)C=C1,3,12,12,0,0.2375,0.3808,100.0,4,4,0,0.217,100.0,4,4,0,0.372,100.0,4,4,0,0.123,100.0,CHEMBL461873,CC1=CC=C([N+]2=NOC([O-])=C2C(=O)CSC2=NN=C(CC3=CC=CC=C3)C(=O)N2N)C=C1,1,0.266,0.986,450.5,CHEMBL465582,CC1=CC=C([N+]2=NOC([O-])=C2C(=O)CSC2=NN=C(CC3=CC=C(Cl)C=C3)C(=O)N2N)C=C1,1,0.381,0.956,484.9,CHEMBL515353,CC1=CC=C([N+]2=NOC([O-])=C2C(=O)CSC2=NN=C(CC3=CC=C4OCOC4=C3)C(=O)N2N)C=C1,1,0.127,0.981,494.5
649,14535,C=C/C(=O)C1=CC=C(Cl)C=C1,3,14,12,2,0.2304,0.3808,88.89,3,3,0,0.144,100.0,6,4,2,0.295,66.67,5,5,0,0.252,100.0,CHEMBL4453940,CC1=CC=C2C(=C1)C=C(/C=C/C(=O)C1=CC=C(Cl)C=C1)C1=NN=NN12,1,0.168,0.919,348.8,CHEMBL4592215,CC1=CC=C2C=C(/C=C/C(=O)C3=CC=C(Cl)C=C3)C3=NN=NN3C2=C1,1,0.381,0.909,348.8,CHEMBL4079641,O=C(/C=C/C1=CN=C2C=CC=CC2=N1)C1=CC=C(Cl)C=C1,1,0.381,0.921,294.7
650,80477,C=N/NC1=NC2=CC(Cl)=CC(Cl)=C2O1,3,12,12,0,0.2194,0.3746,100.0,4,4,0,0.16,100.0,4,4,0,0.275,100.0,4,4,0,0.223,100.0,CHEMBL2338679,ClC1=CC(Cl)=C2OC(N/N=C/C3=CNN=C3C3=CC=C(C4=CC=CC=C4)C=C3)=NC2=C1,1,0.173,0.966,448.3,CHEMBL2338676,ClC1=CC=C(C2=NNC=C2/C=N/NC2=NC3=CC(Cl)=CC(Cl)=C3O2)C(Cl)=C1,1,0.343,0.916,441.1,CHEMBL2338678,ClC1=CC(Cl)=C2OC(N/N=C/C3=CNN=C3C3=C(Cl)SC(Cl)=C3)=NC2=C1,1,0.375,0.938,447.1
651,129649,O=C(CSC1=NC2=CC=CC=C2O1)N/N=C/C1=CNN=C1,3,12,12,0,0.2041,0.324,100.0,4,4,0,0.185,100.0,4,4,0,0.131,100.0,4,4,0,0.296,100.0,CHEMBL2331932,O=C(CSC1=NC2=CC=CC=C2O1)N/N=C/C1=CNN=C1C1=CC=C(C2=CC=CC=C2)C=C1,1,0.232,0.787,453.5,CHEMBL2331931,O=C(CSC1=NC2=CC=CC=C2O1)N/N=C/C1=CNN=C1C1=C(Cl)SC(Cl)=C1,1,0.184,0.937,452.3,CHEMBL2331932,O=C(CSC1=NC2=CC=CC=C2O1)N/N=C/C1=CNN=C1C1=CC=C(C2=CC=CC=C2)C=C1,1,0.324,0.818,453.5
652,68279,CCOC(=O)N1CCN(CC=O)CC1,3,11,11,0,0.3566,0.3808,100.0,3,3,0,0.381,100.0,5,5,0,0.37,100.0,3,3,0,0.319,100.0,CHEMBL2234034,CCOC(=O)N1CCN(CC(=O)N2C(C3=CC=CC(F)=C3)C(C)C(=O)C(C)C2C2=CC=CC(F)=C2)CC1,1,0.381,0.707,513.6,CHEMBL2236086,CCOC(=O)N1CCN(CC(=O)N2C(C3=CC=CC=C3)C(C)C(=O)C(C)C2C2=CC=CC(C)=C2)CC1,1,0.381,0.574,491.6,CHEMBL2236090,CCOC(=O)N1CCN(CC(=O)N2C(C3=CC=C(F)C=C3)CC(=O)C(C)C2C2=CC=C(F)C=C2)CC1,1,0.336,0.674,499.6
653,2639,COC1=CC=CC=C1Cl,3,11,11,0,0.3134,0.3808,100.0,3,3,0,0.261,100.0,5,5,0,0.333,100.0,3,3,0,0.346,100.0,CHEMBL1087632,ClC1=CC=CC=C1OCC1=NN=C(C2=C(Cl)C3=CC=CC=C3S2)O1,1,0.301,0.958,377.3,CHEMBL463649,FC1=CC(C2=NN=C(COC3=CC=CC=C3Cl)O2)=C(Cl)C=C1Cl,1,0.381,0.958,373.6,CHEMBL518709,FC1=CC(C2=CC(C3=NN=C(COC4=CC=CC=C4Cl)O3)=C3C=CC=CC3=N2)=C(Cl)C=C1Cl,1,0.381,0.559,500.7
654,25424,O=CCN1C(=O)CCC1=O,3,11,11,0,0.3057,0.3808,100.0,3,3,0,0.211,100.0,5,5,0,0.329,100.0,3,3,0,0.377,100.0,CHEMBL583760,O=C1CCC(=O)N1CC(=O)N1C2=CC=CC=C2SC2=CC=C(Cl)C=C21,1,0.288,0.956,372.8,CHEMBL4441417,CC1(C)C2=C(C3=CC=CC=C3N1C(=O)CN1C(=O)CCC1=O)C(=S)SS2,1,0.349,0.935,404.5,CHEMBL573938,O=C1CCC(=O)N1CC(=O)N1C2=CC=CC=C2SC2=CC=CC=C21,1,0.381,0.902,338.4
655,24213,S-C-CC1=CC=C(Cl)C=C1,3,11,11,0,0.2923,0.3808,100.0,4,4,0,0.248,100.0,4,4,0,0.273,100.0,3,3,0,0.356,100.0,CHEMBL1097556,NC1=NNC2=C1C(=O)N1C(C3=CC=C(Cl)C=C3)=CSC1=N2,1,0.286,0.964,317.8,CHEMBL1097556,NC1=NNC2=C1C(=O)N1C(C3=CC=C(Cl)C=C3)=CSC1=N2,1,0.333,0.858,317.8,CHEMBL1276661,O=C1C(CC2=CC=C(Cl)C=C2Cl)=NN=C2SC=C(C3=CC=C(Cl)C=C3)N12,1,0.381,0.969,422.7
656,21439,COC(=CC=O)C=O,3,11,11,0,0.2755,0.3808,100.0,3,3,0,0.119,100.0,4,4,0,0.326,100.0,4,4,0,0.381,100.0,CHEMBL2047187,COC1=CC(=O)C2=CC3=C(C[C@](C)(O)[C@H](O)[C@H]3O)C(O)=C2C1=O,1,0.123,0.922,320.3,CHEMBL1224807,COC1=CC(=O)C2=C(O)C3=C(C[C@](C)(O)[C@H](O)[C@H]3O)C(O)=C2C1=O,1,0.349,0.624,336.3,CHEMBL289663,COC1=CC(=O)C2=C(N=C(C)S2)C1=O,1,0.381,0.939,209.2
657,4888,NC(=O)CC1=CC=C(Br)C=C1,3,14,11,3,0.2478,0.3808,80.56,6,4,2,0.257,66.67,4,4,0,0.215,100.0,4,3,1,0.272,75.0,CHEMBL441149,O=C(CC1=CC=C(Br)C=C1)NC1=CC=C([N+](=O)[O-])C=C1O,0,0.381,0.334,351.2,CHEMBL2403440,O=C(CC1=CC=C(Br)C=C1)NC1=NC(C2=CC=CC=C2)=CS1,1,0.269,0.749,373.3,CHEMBL2238404,O=C(CC1=CC=C(Br)C=C1)NC1=CC=C(C2=NC3=CC=CC=C3S2)C=C1,1,0.314,0.86,423.3
658,21311,N-C(C1=CC=C(O)C=C1)-N,3,11,11,0,0.218,0.2742,100.0,4,4,0,0.203,100.0,4,4,0,0.221,100.0,3,3,0,0.23,100.0,CHEMBL2396699,OC1=CC=C(C2=NC3=CC(O)=CC=C3N2)C=C1,1,0.258,0.815,226.2,CHEMBL4086711,COC(=O)C1=CC(N2CCN(C)CC2)=CC2=C1N=C(C1=CC=C(O)C=C1)N2,1,0.274,0.476,366.4,CS000091245,CN1CCN(C2=CC=C3NC(C4=CC=C5NC(C6=CC=C(O)C=C6)=NC5=C4)=NC3=C2)CC1,1,0.271,0.753,424.5
659,85070,CN1C2=CC=C(Br)C=C2C2=CC(Br)=CC=C21,3,11,11,0,0.215,0.3226,100.0,4,4,0,0.141,100.0,3,3,0,0.198,100.0,4,4,0,0.307,100.0,CHEMBL4291535,OC(CN1C=NC=N1)(CN1C2=CC=C(Br)C=C2C2=CC(Br)=CC=C21)C1=CC=C(F)C=C1F,1,0.181,0.95,562.2,CHEMBL4291535,OC(CN1C=NC=N1)(CN1C2=CC=C(Br)C=C2C2=CC(Br)=CC=C21)C1=CC=C(F)C=C1F,1,0.216,0.83,562.2,CHEMBL4284296,OC(CN1C=NC=N1)(CN1C2=CC=C(Br)C=C2C2=CC(Br)=CC=C21)C1=CC=C(Cl)C(Cl)=C1,1,0.323,0.978,595.1
